-1.758965439254257107e-02 5.128872932807313628e-02 7.573125899699695296e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.764637140499957998e-02 5.115253902160397242e-02 7.573126160975395926e+00 1.636981309451580055e-03 4.619350518286785708e-04 2.955832818487504871e-05
-1.837076247821489011e-02 5.117716167785751891e-02 7.573122803555967231e+00 2.822730871930925322e-03 6.426418411142736107e-04 3.158548593086794041e-04
-1.979662222147999737e-02 5.137243957476399919e-02 7.573113862206968250e+00 3.670073703467306801e-03 6.825373433854692437e-04 4.184837858717316067e-04
-2.187047494828941313e-02 5.151512285689553716e-02 7.572739163907739268e+00 1.837515872713642740e-03 8.628771037299854969e-04 3.835571507673636278e-04
-3.196571035804029320e-02 3.179103722897345941e-02 7.510626794417846419e+00 1.424369694826763382e-03 1.020584064794918290e-03 2.149633372004174179e-04
-4.064855775014514921e-02 1.369914709165330480e-02 7.293960755941266250e+00 1.281842729175471140e-03 1.481129542092595938e-03 6.506603162308768331e-05
-4.133816687894907582e-02 1.995963460044357027e-02 7.308549581971508502e+00 9.156207881868134698e-04 2.043996666224265173e-03 1.694534989469938203e-04
-4.409548054186483712e-02 2.389926650542194275e-02 7.321683369837219679e+00 3.886158851338597942e-04 2.502180262733594545e-03 6.240709887625186993e-04
-4.729620173209710815e-02 2.825343883354738961e-02 7.324649461874606970e+00 -7.083717874700045259e-04 2.737128317735614425e-03 1.378737755589501878e-03
-5.107217484500573002e-02 3.256665155956729729e-02 7.328847611905529469e+00 -2.128299746089849787e-03 2.483110271635618690e-03 1.998879617003253457e-03
-5.509583145579824426e-02 3.682693521698983397e-02 7.329447259266690828e+00 -3.536549109089094471e-03 1.829170802025849567e-03 2.065875946825342958e-03
-5.909035805052866713e-02 4.072361674419548022e-02 7.326383127081267155e+00 -4.935825998672172324e-03 9.570008832919662135e-04 1.288175794732469414e-03
-6.289971207041258894e-02 4.382160314065455115e-02 7.323962655136093680e+00 -5.315238909325137664e-03 1.124413285536183561e-04 -1.860371925965942797e-04
-6.599840527780403976e-02 4.599523284174415055e-02 7.318516986642895183e+00 -4.462836777080034407e-03 -6.438765694965838289e-04 -1.816645804811621839e-03
-6.817387651686625250e-02 4.693051363754318500e-02 7.313798844443184954e+00 -2.894610377843723041e-03 -1.477097663223588160e-03 -2.916130650377327799e-03
-6.900192305391157632e-02 4.651431076724204389e-02 7.307878818652343789e+00 -1.301924424265159122e-03 -2.113671640987376150e-03 -2.792208232699028465e-03
-6.823619375609313309e-02 4.463576766721185501e-02 7.303020386811145848e+00 -1.681427192502412109e-04 -2.343258379040192001e-03 -1.685910663865443620e-03
-6.550956010080638547e-02 4.143159120245918509e-02 7.298069765514585860e+00 2.224745100368749422e-04 -2.140264140459392610e-03 -3.550077044667959442e-04
-6.054050471059839456e-02 3.700110540216022814e-02 7.294244420339964563e+00 -1.923452733520723845e-05 -1.849875729085830294e-03 4.562729125084502829e-04
-5.314596244022001120e-02 3.165882718145422020e-02 7.290748544338682358e+00 -7.531021240960689925e-04 -1.984793136594965694e-03 5.098586628274860092e-04
-4.338766653565941794e-02 2.576962805967514952e-02 7.288186709509125727e+00 -1.430961200913246668e-03 -2.402103189544183351e-03 1.916752242812130511e-04
-3.145810980429043779e-02 1.975992977131502126e-02 7.286039539923076624e+00 -1.642694528111313243e-03 -2.930668941370439054e-03 -8.113739060449553153e-06
-1.777713285839246926e-02 1.404289925115232915e-02 7.284656468619709280e+00 -1.417324889026190310e-03 -3.513182980974054268e-03 3.673034085230427901e-04
-2.868298092835554376e-03 9.050866231403342094e-03 7.283779945516505983e+00 -8.994052848764002867e-04 -3.759021650624569822e-03 1.381105705120752678e-03
