-3.756713658563327202e-02 4.326132904132719975e-03 7.573225588692236165e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.687197192117713102e-02 5.238528311164224703e-03 7.573228330835801714e+00 3.539398455017285944e-05 4.089928211547230524e-04 -3.529964087844405813e-03
-3.623169783902955438e-02 6.098011052240455421e-03 7.573230494515367006e+00 -3.542828580281190485e-06 5.936989911165233046e-04 -3.258890926418312687e-03
-3.570920085438702291e-02 7.037900936514879247e-03 7.573231259594489728e+00 -9.609689110729076333e-05 5.155863402142008391e-04 -2.862643545910082549e-03
-3.547728658466673540e-02 8.149099295134949392e-03 7.573126224180378507e+00 -1.433276634313505242e-04 3.234370107124475173e-04 -2.455616022904630758e-03
-4.507057431452982793e-02 2.981863823864194796e-02 7.555900975964104482e+00 -4.281182184689166868e-05 -1.379744500511206830e-04 -1.600983375820960557e-03
-5.125130886210638864e-02 5.428358103361842490e-02 7.520465953507282642e+00 2.617238557000193069e-04 -2.232803752595707760e-04 -3.137953226045083876e-04
-5.076800584858151555e-02 5.434369716907858083e-02 7.526513674907529428e+00 5.241220219618084779e-04 -9.813871175109195751e-05 1.293458525686024809e-03
-4.995076827768064193e-02 5.575000150546675221e-02 7.531692227148972130e+00 4.475306210224909388e-04 1.584293505728969625e-05 2.409809166400862443e-03
-4.815652703775808591e-02 5.683899380848658756e-02 7.536905151969592431e+00 -2.010153014167035800e-04 -1.762173226540658156e-05 2.697104521190423800e-03
-4.589913752951445269e-02 5.797104253846308702e-02 7.543016394566191885e+00 -1.532563103706411538e-03 -1.334792445441631995e-04 2.738033681540581309e-03
-4.351247468037734711e-02 5.885310165286361528e-02 7.549386919057793577e+00 -3.031097112881724759e-03 -2.265075197219632789e-04 3.004649692882259675e-03
-4.132742137607575000e-02 5.925720304745400041e-02 7.555741776672427967e+00 -4.496566348420561951e-03 -2.609380169806287640e-04 3.616561811649406447e-03
-3.994651699126409300e-02 5.902992524695568205e-02 7.562184467032355251e+00 -5.630333439615195328e-03 -2.448514853935547541e-04 4.075606952379151951e-03
-3.946635557469469618e-02 5.797828638856469818e-02 7.567990446977336028e+00 -6.292644106932297234e-03 -2.454726454112581805e-04 4.141052413655993240e-03
-4.010768756793226669e-02 5.611959745806036071e-02 7.573197552906732355e+00 -6.741744651721988911e-03 -3.195385012334535759e-04 4.227876059089684738e-03
-4.164632810871859298e-02 5.353974537091394509e-02 7.577364457633038342e+00 -6.526083295779000482e-03 -4.011138028445557354e-04 4.393558369472436685e-03
-4.390226956830033805e-02 5.053602224955569544e-02 7.580610005228377801e+00 -5.772683999683161579e-03 -4.143039920427059927e-04 4.940289318165012183e-03
-4.659011711670244665e-02 4.734869601109645276e-02 7.582861498626399133e+00 -4.855097265337983414e-03 -3.403319119252843955e-04 5.970266218033644205e-03
-4.949587938917383162e-02 4.418307048767596001e-02 7.584407297082974786e+00 -4.100285628479059981e-03 -2.067759927912599799e-04 6.493262824746417507e-03
-5.249713071229097222e-02 4.098092129000075606e-02 7.585391417187670626e+00 -3.718337842336035069e-03 -4.990279278202164131e-05 6.104698334107134736e-03
-5.548273892197912172e-02 3.786370525586920527e-02 7.586087641951597682e+00 -4.009390727663508271e-03 1.455906199370693649e-04 4.916736916452633076e-03
