-1.202585307474385648e-02 8.867368022012789286e-02 7.572791307021081941e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-1.061687060796944089e-02 8.843601412690325902e-02 7.572796352679911358e+00 6.510790375264662467e-04 -2.255990931624294454e-03 -2.631737885334716007e-03
-7.470623474483252188e-03 8.797391429713762034e-02 7.572806622663085463e+00 2.022880323572188478e-03 -4.105076099574790291e-03 -5.037919729614189455e-03
-2.206122415695080385e-03 8.729072807249034505e-02 7.572822715642056224e+00 3.984451277491404819e-03 -4.485538168511021828e-03 -5.742714946869808580e-03
5.098077609027320233e-03 8.633064131654401285e-02 7.572917640715004950e+00 4.292574188916506092e-03 -4.690777237655151775e-03 -6.033504471781873414e-03
3.659567006489436447e-02 7.633184567125754494e-02 7.585491810176673511e+00 4.270900168148170084e-03 -3.057716782062292783e-03 -5.485253339490698404e-03
6.373334335877534063e-02 6.931796717797385210e-02 7.628122132500646302e+00 4.121340068782035869e-03 -1.690740516882273782e-03 -4.247499627749766297e-03
6.317824871130593711e-02 7.384630013126473880e-02 7.623512350932333703e+00 4.137764579608153512e-03 -5.952774340993236121e-04 -3.071052182990076547e-03
6.412670313409395140e-02 7.646875094419711139e-02 7.618242852157218081e+00 3.574865022499545616e-03 1.387011838265928899e-04 -1.792620684520574532e-03
6.263386254103539552e-02 7.897419105300675091e-02 7.614086799729729904e+00 2.080598770217609653e-03 5.738247906738611417e-04 -4.190752186161220941e-04
5.922907674626951696e-02 8.091325372732120769e-02 7.608738518257046834e+00 3.931997278800759832e-05 1.059175474970916204e-03 4.103564639985073808e-04
5.369787896306266184e-02 8.229190827677800024e-02 7.603325502580915440e+00 -1.545896585004050789e-03 1.689538806134752245e-03 -5.596144279702966923e-05
4.608769566384156996e-02 8.294528896870499712e-02 7.598058814596186927e+00 -2.314405831473151896e-03 2.438205219859991904e-03 -1.856700383008093964e-03
3.717429763944092580e-02 8.260179546931044336e-02 7.592248247979233255e+00 -2.385536379665601642e-03 3.043172430576408100e-03 -3.723725651226893803e-03
2.691169906930135358e-02 8.135620001721781402e-02 7.586839890021585653e+00 -2.600545506904850673e-03 3.268939166662241085e-03 -4.059714483876626992e-03
1.615579156471854891e-02 7.923203749100872495e-02 7.581168586822313316e+00 -4.429053224001555655e-03 3.159161459597503024e-03 -1.980571834868269984e-03
5.219472674479335404e-03 7.645732389653800420e-02 7.575711468351854272e+00 -7.126576347784936184e-03 2.624117098027792944e-03 1.293388861886653760e-03
-5.291243895386103097e-03 7.309054059550336435e-02 7.570046686364538147e+00 -9.452590505936124890e-03 2.011091889587536020e-03 3.817547972083436877e-03
-1.529004250843770882e-02 6.928780512567868366e-02 7.564481542719815543e+00 -1.139457414956531085e-02 1.760936140059797365e-03 4.336407808370642582e-03
-2.437758062078221669e-02 6.533648767623358167e-02 7.558864479764656252e+00 -1.150883875831253816e-02 1.874847234024036059e-03 2.901762667196275229e-03
-3.251483680611513827e-02 6.159251569996571779e-02 7.553512523269113821e+00 -1.019068957889730266e-02 2.069723084100089181e-03 8.065060851775228239e-04
-3.948825795761265467e-02 5.822253122266678182e-02 7.548482074167583988e+00 -8.708146336100437354e-03 1.872782616689834534e-03 -4.504243422228759557e-04
-4.519821502822617826e-02 5.529356896558163675e-02 7.544064355367797958e+00 -7.374470390169768179e-03 9.910120798270695332e-04 1.992041711702027124e-04
-4.953359360668288525e-02 5.271730543511204264e-02 7.540324742820190274e+00 -5.722877192241575435e-03 -6.126993566562569061e-04 2.872429942926459697e-03
-5.266461113114635079e-02 5.039273600495786098e-02 7.537370679859245470e+00 -3.512781836368751142e-03 -2.331279303114885525e-03 5.714837988483799543e-03
-5.476803855045111330e-02 4.822509103737650932e-02 7.535091729365707813e+00 -1.464578845269437577e-03 -3.645542539834919701e-03 7.386519105693200096e-03
-5.608305887031490161e-02 4.603938129322125011e-02 7.533359267237197621e+00 -2.195185042408586296e-04 -4.252687509527161569e-03 7.462438908031684623e-03
-5.677086699449034046e-02 4.371792350796989413e-02 7.531941752258658695e+00 8.131974301770877314e-05 -4.265126598160128360e-03 6.508572551833891745e-03
-5.693494809495612541e-02 4.123609817140462541e-02 7.530685487724804617e+00 -9.960504127803571019e-05 -4.077728443770557709e-03 5.452506951608251592e-03
-5.663114145401044325e-02 3.870793338659325039e-02 7.529496913529016844e+00 -1.516762088840099181e-04 -3.602113022243015692e-03 4.285606985891329476e-03
-5.592449257609932028e-02 3.633590544072860112e-02 7.528431988203087677e+00 9.120591779718904293e-05 -3.011158885090505551e-03 3.259289422542038968e-03
-5.485361229656026544e-02 3.424004435546861708e-02 7.527630319620485011e+00 1.376340519730958072e-04 -2.556130708782715019e-03 2.624984435629354983e-03
-5.357054287521053476e-02 3.239096589390308423e-02 7.527293083839261989e+00 -3.341455057020559618e-04 -2.290397300631642416e-03 2.239781823775626856e-03
-5.222268025974334538e-02 3.073873827626353791e-02 7.527583394807236594e+00 -9.884893901392838907e-04 -2.257328417687570581e-03 2.008640887877610314e-03
-5.082316801414386159e-02 2.929279376642008118e-02 7.528586150486862749e+00 -1.372623152990247323e-03 -2.231722893678594454e-03 1.669487167410192794e-03
-4.926180375390337707e-02 2.808124901318077155e-02 7.530258607136425475e+00 -1.266730219055571191e-03 -1.999860531102198250e-03 1.093290941719482576e-03
-4.745605901077859512e-02 2.704046931976155851e-02 7.532441536181835318e+00 -5.880632200820533817e-04 -1.407992526882472818e-03 1.289596016608257579e-04
-4.552951355883839285e-02 2.597641074809466794e-02 7.534876159108522486e+00 5.074615647951717439e-04 -4.859527225509013794e-04 -1.091163920974919186e-03
-4.364071719050883341e-02 2.466500273147817501e-02 7.537257980837383187e+00 1.618277975215937515e-03 4.642644512264441610e-04 -2.195264410655164977e-03
-4.195328048764969397e-02 2.291147653434013470e-02 7.539287676077427669e+00 2.611650277920347409e-03 1.199741010805709671e-03 -2.908808832477023654e-03
-4.048467122829895598e-02 2.061776574697118253e-02 7.540736315234553011e+00 3.219788710296858560e-03 1.467517434733557743e-03 -3.032750285666329856e-03
-3.909726773100577479e-02 1.779253226880180352e-02 7.541498450563826061e+00 3.779507291871989777e-03 1.391193328728644769e-03 -3.061532548105040576e-03
